segurado_id;idade;renda_mensal;estado;tipo_seguro;data_contratacao;canal_aquisicao;score_risco;tem_dependentes
17685;41;6615,81;SP;Vida;2024-06-16;App;4,7;False
17686;63;25031,19;SP;Vida;2024-06-23;App;3,4;False
17687;25;2570,85;RS;Vida;2024-10-05;Site;2,0;False
17688;53;3818,93;RS;Auto;2024-12-21;App;4,1;True
17689;45;8888,17;SP;Auto;2024-06-12;App;4,4;True
17690;48;2135,21;RS;Ambos;2024-11-26;Redes Sociais;3,3;False
17691;31;5109,69;RJ;Vida;2024-09-13;Site;2,6;True
17692;31;5077,04;MG;Auto;2024-09-25;App;2,7;True
17693;56;13006,98;SP;Vida;2024-04-09;Site;3,2;False
17694;33;10775,14;DF;Ambos;2024-01-23;Site;3,9;True
17695;21;2042,11;PR;Auto;2024-03-16;Redes Sociais;1,9;False
17696;41;4083,92;SP;Auto;2024-08-30;App;2,8;True
17697;24;4092,7;SP;Vida;2024-01-06;App;1,0;False
17698;49;5701,0;SC;Vida;2024-05-21;App;4,3;False
17699;43;3077,02;RJ;Vida;2024-03-26;Site;5,0;False
17700;54;9101,13;SP;Vida;2024-02-29;Redes Sociais;3,4;False
17701;48;4080,88;SP;Auto;2024-02-23;Site;4,1;False
17702;23;10016,96;RJ;Vida;2024-02-06;App;3,7;True
17703;34;6621,0;RJ;Vida;2024-03-10;App;3,6;True
17704;48;3357,15;PR;Auto;2024-06-28;Indicação;3,7;True
17705;35;17532,19;MG;Auto;2024-06-16;Site;2,9;False
17706;64;17897,36;SC;Vida;2024-10-21;App;1,9;False
17707;47;8129,39;SP;Auto;2024-02-03;Site;2,7;False
17708;18;5611,4;RS;Auto;2024-03-25;Site;2,2;True
17709;54;3167,17;GO;Ambos;2024-10-11;Redes Sociais;3,3;True
17710;22;14041,6;SP;Vida;2024-06-10;Indicação;2,7;True
17711;24;11799,92;PR;Auto;2024-08-05;Indicação;3,3;True
17712;46;3752,59;PR;Auto;2024-02-10;Redes Sociais;2,9;True
17713;53;4102,0;SC;Auto;2024-01-27;Site;4,6;False
17714;39;9134,78;SP;Vida;2024-08-17;Site;3,7;False
17715;31;2913,73;RJ;Vida;2024-07-23;App;3,7;False
17716;33;4281,33;SP;Auto;2024-03-01;App;2,0;False
17717;33;3202,23;SP;Auto;2024-03-28;Site;3,8;False
17718;32;3275,3;CE;Auto;2024-01-18;Redes Sociais;2,5;False
17719;29;4007,63;RJ;Auto;2024-03-16;Site;3,8;True
17720;42;12508,99;BA;Vida;2024-03-05;Site;5,0;False
17721;56;2000,0;SC;Auto;2024-04-11;Site;3,6;True
17722;31;8986,14;RJ;Vida;2024-03-18;Redes Sociais;2,9;False
17723;27;7947,11;ES;Auto;2024-06-30;App;2,1;True
17724;51;13066,94;BA;Auto;2024-07-19;Redes Sociais;3,8;True
17725;47;7942,11;RJ;Ambos;2024-08-22;Site;2,9;True
17726;58;5088,88;SP;Vida;2024-09-28;App;1,6;False
17727;26;3749,15;SP;Vida;2024-11-10;App;4,1;True
17728;25;13270,36;RJ;Auto;2024-06-14;App;4,7;True
17729;39;9394,35;RJ;Vida;2024-11-27;App;1,8;False
17730;42;4697,59;PR;Auto;2024-05-13;App;4,3;False
17731;37;12534,48;SP;Vida;2024-05-18;Redes Sociais;4,5;False
17732;41;4855,59;BA;Auto;2024-03-25;Site;1,7;True
17733;26;6629,87;RJ;Auto;2024-01-19;Redes Sociais;4,6;False
17734;37;4345,35;RJ;Auto;2024-06-11;App;2,8;True
17735;44;9640,12;SP;Vida;2024-01-06;Site;3,8;False
17736;36;3307,89;PE;Vida;2024-03-26;Site;2,8;True
17737;44;5382,93;RJ;Auto;2024-11-15;App;3,9;True
17738;36;4195,69;BA;Ambos;2024-03-28;Redes Sociais;4,2;True
17739;32;7979,24;SP;Auto;2024-05-01;Site;4,0;True
17740;31;8707,51;SP;Vida;2024-08-02;App;1,4;True
17741;35;3062,81;RS;Auto;2024-10-10;App;3,8;True
17742;19;8817,57;DF;Auto;2024-07-29;Site;2,5;True
17743;44;2359,71;RS;Vida;2024-10-27;Site;4,6;True
17744;52;30772,64;MG;Auto;2024-07-31;App;3,0;False
17745;33;4637,68;RJ;Vida;2024-01-25;Indicação;2,3;True
17746;20;13828,44;SP;Vida;2024-09-17;Redes Sociais;5,0;True
17747;67;7637,43;RJ;Vida;2024-02-09;Site;3,7;True
17748;30;7857,76;SP;Auto;2024-07-08;App;5,0;True
17749;24;2932,9;SP;Auto;2024-06-27;Indicação;3,5;False
17750;33;11972,99;RJ;Vida;2024-12-08;Site;2,8;True
17751;47;6864,05;SP;Auto;2024-09-15;App;2,6;True
17752;31;9219,7;SC;Vida;2024-04-13;Site;5,0;False
17753;40;6226,07;SP;Ambos;2024-07-22;Indicação;3,6;True
17754;35;7266,5;SP;Auto;2024-06-12;App;1,5;True
17755;23;3565,22;MG;Vida;2024-01-19;App;4,3;True
17756;32;5960,9;PE;Ambos;2024-04-02;App;3,8;False
17757;46;4944,73;MG;Vida;2024-03-18;Site;2,0;False
17758;42;4048,49;SP;Vida;2024-12-10;App;3,5;True
17759;23;7289,34;RJ;Vida;2024-12-22;Site;3,2;True
17760;25;8555,85;SP;Auto;2024-05-14;App;3,4;False
17761;43;7907,29;SP;Vida;2024-07-15;Site;4,5;True
17762;50;6175,95;SP;Auto;2024-05-28;Indicação;2,9;False
17763;33;8846,49;RJ;Ambos;2024-08-03;Site;3,1;False
17764;41;7859,79;SP;Auto;2024-02-17;Site;1,5;False
17765;26;7102,98;SP;Auto;2024-11-09;Site;3,5;False
17766;32;7452,51;SP;Auto;2024-05-11;App;4,2;True
17767;18;15185,59;MG;Vida;2024-08-26;Site;5,0;True
17768;48;2853,92;SP;Vida;2024-11-26;Indicação;2,7;False
17769;35;5308,07;SP;Vida;2024-09-24;App;3,8;True
17770;50;8406,18;RS;Vida;2024-12-09;App;4,5;False
17771;45;2190,94;RS;Ambos;2024-06-15;App;2,9;True
17772;51;17462,47;SP;Auto;2024-06-19;Indicação;2,3;False
17773;31;7929,72;RJ;Auto;2024-01-02;Redes Sociais;4,2;True
17774;27;12962,7;PR;Vida;2024-01-22;Site;1,4;True
17775;64;14528,0;RS;Vida;2024-10-05;App;2,3;True
17776;46;8854,82;SP;Ambos;2024-06-17;App;1,5;True
17777;51;2000,0;RJ;Auto;2024-03-01;App;2,7;True
17778;18;7356,84;PR;Auto;2024-08-08;App;3,5;False
17779;33;7694,96;SP;Vida;2024-05-31;Site;4,9;True
17780;47;3100,11;SP;Vida;2024-05-30;App;3,3;False
17781;21;2000,0;RS;Vida;2024-06-12;App;4,2;False
17782;40;9165,2;SP;Ambos;2024-10-31;App;2,1;True
17783;35;2767,13;SP;Vida;2024-10-27;App;3,5;True
17784;18;28085,03;MG;Auto;2024-01-01;Site;2,7;True
17785;29;7976,03;PR;Ambos;2024-01-03;App;4,2;False
17786;31;17086,74;RJ;Auto;2024-11-01;App;2,6;True
17787;23;6780,56;GO;Auto;2024-06-25;App;2,5;True
17788;42;11227,0;SP;Auto;2024-05-26;Indicação;3,4;False
17789;29;6886,27;PR;Auto;2024-11-19;App;3,6;True
17790;31;13411,95;MG;Auto;2024-03-26;Indicação;1,0;True
17791;56;2000,0;SC;Vida;2024-12-22;App;2,3;True
17792;37;12353,61;SP;Auto;2024-07-02;Indicação;5,0;True
17793;34;10594,97;RJ;Vida;2024-12-15;Site;2,0;False
17794;46;5955,64;BA;Auto;2024-07-04;Site;4,3;True
17795;57;4981,99;BA;Vida;2024-09-26;Site;3,8;True
17796;19;5380,99;RJ;Vida;2024-03-25;App;4,6;True
17797;36;8086,38;BA;Vida;2024-01-01;App;4,0;True
17798;42;15519,11;RS;Vida;2024-12-04;App;2,3;False
17799;32;4564,52;RJ;Auto;2024-08-09;Site;3,0;False
17800;48;2015,78;CE;Ambos;2024-05-14;Site;4,1;True
17801;64;37767,59;SP;Auto;2024-07-13;Site;2,7;True
17802;59;10615,84;RJ;Vida;2024-03-12;Site;3,1;True
17803;30;5044,99;SP;Vida;2024-02-29;App;2,2;False
17804;29;15247,83;PE;Vida;2024-06-27;Indicação;2,5;True
17805;61;12753,82;SP;Vida;2024-01-12;Indicação;5,0;True
17806;36;9363,72;RS;Ambos;2024-08-15;Site;3,9;False
17807;28;4750,78;PR;Auto;2024-07-26;Indicação;3,6;True
17808;45;10584,29;SP;Vida;2024-09-16;App;4,7;False
17809;31;14224,07;SP;Auto;2024-07-11;Site;4,2;True
17810;30;2000,0;SP;Vida;2024-04-06;App;3,8;False
17811;54;7763,17;SP;Vida;2024-05-12;Site;3,9;False
17812;25;8174,08;SC;Auto;2024-01-28;Redes Sociais;2,2;False
17813;21;7992,46;PE;Auto;2024-09-02;App;2,7;False
17814;30;6852,22;GO;Ambos;2024-04-12;App;2,8;True
17815;42;15218,26;RJ;Auto;2024-04-11;Indicação;3,2;True
17816;23;5722,03;PR;Vida;2024-01-11;App;2,9;False
17817;37;6621,32;BA;Auto;2024-04-16;App;2,8;False
17818;42;8274,76;SC;Auto;2024-01-14;App;4,9;True
17819;52;5856,76;SP;Auto;2024-03-27;Site;2,6;True
17820;29;2514,42;SP;Vida;2024-06-05;Site;4,6;False
17821;50;7707,05;PE;Vida;2024-07-04;Redes Sociais;3,1;True
17822;29;7768,4;PR;Auto;2024-03-09;Site;4,2;True
17823;44;5137,82;BA;Auto;2024-09-11;Site;1,9;True
17824;35;6047,37;MG;Vida;2024-12-16;Site;4,4;False
17825;23;2000,0;RJ;Auto;2024-01-23;Indicação;4,3;False
17826;46;15458,04;RS;Auto;2024-05-07;App;2,9;True
17827;28;12465,51;RJ;Auto;2024-03-05;App;1,6;True
17828;26;2600,65;RJ;Vida;2024-04-20;Indicação;1,5;False
17829;33;4134,71;SP;Vida;2024-09-08;App;3,7;False
17830;43;18287,35;SP;Auto;2024-11-29;Indicação;4,5;True
17831;29;2956,04;MG;Vida;2024-01-03;App;5,0;True
17832;26;9273,55;MG;Vida;2024-06-24;Indicação;4,0;False
17833;18;4701,27;MG;Vida;2024-11-16;Site;2,9;True
17834;37;8840,51;SP;Ambos;2024-01-24;App;3,0;True
17835;35;6871,22;GO;Vida;2024-05-02;Indicação;2,0;True
17836;29;5441,11;PR;Vida;2024-07-31;App;3,8;False
17837;20;8707,72;SP;Auto;2024-02-29;App;3,9;False
17838;35;4697,88;SP;Vida;2024-05-21;App;3,5;True
17839;49;2000,0;RS;Auto;2024-03-13;App;3,9;False
17840;46;3465,44;SP;Auto;2024-09-10;Site;3,6;True
17841;53;3185,93;SP;Vida;2024-01-08;App;2,1;False
17842;18;2158,39;BA;Vida;2024-07-06;App;4,4;True
17843;63;8591,94;SP;Auto;2024-01-26;App;3,4;False
17844;33;5878,54;RS;Auto;2024-11-03;App;4,9;True
17845;68;8499,47;MG;Auto;2024-12-28;Indicação;3,9;True
17846;30;9552,19;SP;Vida;2024-07-10;Indicação;3,4;False
17847;37;11265,81;SP;Auto;2024-11-05;Redes Sociais;2,6;True
17848;33;8820,6;PE;Vida;2024-10-19;Redes Sociais;3,0;True
17849;33;3341,83;SP;Auto;2024-03-08;App;2,1;True
17850;52;9953,38;SC;Auto;2024-10-14;Site;2,8;True
17851;47;7748,57;BA;Auto;2024-09-02;App;2,5;True
17852;68;30732,42;SP;Vida;2024-01-11;App;3,6;True
17853;42;6671,12;RS;Vida;2024-01-08;App;3,9;True
17854;37;8673,52;PR;Auto;2024-09-07;App;2,7;True
17855;22;6208,17;RJ;Auto;2024-07-15;Site;3,8;False
17856;69;6865,25;MG;Vida;2024-07-21;App;2,7;False
17857;39;6548,36;SP;Vida;2024-10-12;App;2,4;False
17858;45;4893,99;SP;Ambos;2024-07-23;App;1,7;True
17859;35;7511,18;PR;Vida;2024-08-01;Site;3,6;False
17860;39;10252,04;MG;Auto;2024-01-28;Indicação;2,7;False
17861;59;4946,05;SP;Vida;2024-04-03;Site;5,0;True
17862;26;11907,23;DF;Auto;2024-03-12;Site;1,1;True
17863;31;10938,21;PE;Ambos;2024-03-17;Indicação;3,3;True
17864;25;3582,5;SP;Ambos;2024-11-16;Site;4,0;False
17865;49;3379,28;BA;Vida;2024-03-23;App;2,3;True
17866;21;9078,89;SP;Ambos;2024-02-09;Site;3,3;False
17867;21;4397,21;MG;Auto;2024-06-02;Redes Sociais;3,9;True
17868;31;3190,72;SC;Vida;2024-04-26;Indicação;2,6;True
17869;38;22066,77;SP;Auto;2024-09-05;Site;4,1;True
17870;35;3373,04;MG;Auto;2024-10-03;Indicação;2,7;True
17871;20;2283,54;RJ;Auto;2024-12-18;App;1,6;False
17872;61;3833,04;PR;Auto;2024-03-03;Indicação;1,1;True
17873;60;7802,14;RJ;Ambos;2024-02-12;Site;5,0;True
17874;31;6984,76;MG;Auto;2024-03-05;App;5,0;True
17875;46;24860,85;BA;Ambos;2024-05-05;Indicação;1,9;True
17876;40;3874,32;RS;Auto;2024-10-23;Redes Sociais;1,3;True
17877;29;7826,8;MG;Vida;2024-05-27;Indicação;5,0;False
17878;30;14617,02;RJ;Vida;2024-10-01;Site;3,7;False
17879;37;4182,6;SP;Vida;2024-09-05;Site;1,7;False
17880;35;10857,45;SP;Vida;2024-05-28;App;1,0;False
17881;31;2000,0;CE;Auto;2024-06-11;Indicação;3,2;True
17882;49;22722,89;SP;Vida;2024-07-30;Site;1,7;False
17883;37;13310,79;SP;Vida;2024-04-15;App;4,5;True
17884;43;4119,67;MG;Vida;2024-12-20;App;3,6;True
17885;27;11859,36;BA;Auto;2024-09-03;Indicação;2,4;False
17886;39;16634,4;BA;Vida;2024-08-01;Site;1,5;False
17887;32;2691,71;BA;Vida;2024-06-10;Site;3,2;False
17888;39;4359,38;DF;Vida;2024-02-11;Site;4,0;False
17889;48;17021,94;SP;Vida;2024-10-28;Indicação;4,7;False
17890;48;6955,1;RJ;Ambos;2024-08-25;Redes Sociais;2,2;True
17891;33;9003,03;GO;Ambos;2024-12-05;Site;1,0;True
17892;45;6968,38;RJ;Vida;2024-10-08;Indicação;4,5;True
17893;59;12382,53;BA;Vida;2024-08-17;Indicação;2,3;False
17894;42;9500,05;SP;Vida;2024-06-17;Site;1,3;False
17895;25;7146,31;MG;Vida;2024-03-08;App;3,9;True
17896;44;2000,0;PE;Ambos;2024-08-10;App;3,2;False
17897;23;10383,85;SP;Auto;2024-11-10;App;3,4;True
17898;54;11053,13;PE;Vida;2024-10-20;App;2,6;False
17899;38;2785,89;SP;Auto;2024-04-03;App;3,3;True
17900;34;2921,58;SP;Ambos;2024-03-13;Site;5,0;True
17901;20;9531,13;RJ;Vida;2024-10-07;App;4,2;True
17902;34;7600,94;SP;Ambos;2024-07-02;Site;4,2;True
17903;56;2000,0;SP;Auto;2024-06-23;Indicação;2,4;True
17904;19;3731,57;SP;Vida;2024-10-09;Site;3,3;False
17905;37;8264,22;RJ;Auto;2024-08-13;App;3,4;False
17906;58;10653,82;RJ;Vida;2024-08-25;App;2,6;True
17907;34;4407,12;PE;Vida;2024-03-23;App;3,3;True
17908;35;5983,62;GO;Auto;2024-11-05;Site;1,4;False
17909;40;3584,78;PR;Ambos;2024-04-17;Indicação;4,7;True
17910;37;16759,94;RS;Auto;2024-11-09;App;3,1;False
17911;26;7496,65;SP;Vida;2024-12-13;App;3,9;True
17912;18;4157,29;MG;Auto;2024-05-29;App;3,9;True
17913;42;2953,04;SP;Vida;2024-12-28;Indicação;3,0;True
17914;57;2733,06;RJ;Auto;2024-11-20;Site;4,7;False
17915;23;23578,45;RJ;Vida;2024-10-18;App;2,5;True
17916;28;5875,47;RS;Auto;2024-09-29;App;2,8;False
17917;34;5015,73;BA;Vida;2024-06-04;Redes Sociais;4,7;True
17918;49;5714,31;SP;Vida;2024-10-26;Site;5,0;True
17919;30;4267,8;SP;Auto;2024-10-11;Indicação;2,7;True
17920;55;6155,45;SP;Auto;2024-07-23;Site;2,8;False
17921;20;6798,45;BA;Vida;2024-12-22;Indicação;2,5;True
17922;59;6704,29;RJ;Auto;2024-12-23;Site;5,0;True
17923;40;2741,28;SP;Vida;2024-12-31;Indicação;4,4;False
17924;44;12390,7;SP;Vida;2024-05-10;Site;2,2;True
17925;33;4504,93;MG;Vida;2024-04-20;Site;1,2;True
17926;48;4183,63;SP;Vida;2024-08-16;Site;2,9;True
17927;26;4053,44;RJ;Auto;2024-12-22;App;4,2;False
17928;20;3175,66;MG;Auto;2024-12-01;Redes Sociais;1,5;False
17929;34;8002,09;SP;Ambos;2024-12-10;App;3,9;True
17930;53;12412,85;SP;Vida;2024-03-22;App;2,7;False
17931;47;3999,43;SP;Ambos;2024-03-21;Site;3,8;True
17932;38;2000,0;MG;Vida;2024-01-11;Site;3,4;True
17933;40;3232,53;SP;Auto;2024-05-10;Site;3,7;True
17934;24;4847,41;BA;Vida;2024-07-02;Site;1,8;False
17935;52;2801,74;MG;Auto;2024-01-31;App;2,8;False
17936;49;4362,88;MG;Auto;2024-12-17;Redes Sociais;3,6;False
17937;43;4509,45;MG;Auto;2024-12-09;App;5,0;False
17938;37;6562,7;SP;Auto;2024-10-29;App;3,2;False
17939;63;2395,94;CE;Ambos;2024-12-10;Indicação;3,0;True
17940;54;9957,48;CE;Auto;2024-07-21;App;3,3;True
17941;43;21219,1;SP;Ambos;2024-05-31;Site;2,4;True
17942;34;18040,64;SC;Auto;2024-10-10;Redes Sociais;4,0;True
17943;42;4407,97;SP;Vida;2024-04-19;App;2,6;False
17944;40;10594,16;SC;Auto;2024-11-07;Site;4,0;False
17945;34;9751,51;SP;Auto;2024-10-13;Redes Sociais;3,9;True
17946;31;6435,16;SP;Auto;2024-07-18;Indicação;2,6;False
17947;35;7509,35;MG;Auto;2024-01-29;App;2,2;True
17948;40;10701,41;RJ;Auto;2024-03-22;Site;4,1;True
17949;35;12312,41;SP;Auto;2024-11-26;Redes Sociais;4,2;True
17950;30;3758,7;MG;Auto;2024-04-01;Site;2,8;True
17951;48;11196,81;SP;Auto;2024-03-06;Site;5,0;False
17952;39;21301,31;RJ;Vida;2024-05-12;App;4,4;True
17953;21;12302,12;SP;Auto;2024-05-16;Site;2,7;True
17954;33;19448,48;BA;Vida;2024-10-19;Redes Sociais;3,5;True
17955;55;2000,0;SP;Auto;2024-12-07;Site;3,8;True
17956;47;10066,78;GO;Vida;2024-07-10;App;5,0;True
17957;32;7982,25;SP;Ambos;2024-01-21;Site;1,0;False
17958;59;13615,43;SP;Auto;2024-02-08;App;3,1;True
17959;21;3017,13;MG;Vida;2024-10-16;Site;4,1;True
17960;62;4655,02;MG;Vida;2024-12-08;Redes Sociais;2,5;True
17961;29;12461,21;MG;Auto;2024-12-22;Redes Sociais;5,0;True
17962;18;3159,7;SP;Auto;2024-08-22;Site;1,5;True
17963;36;7860,61;SP;Auto;2024-04-08;App;4,7;True
17964;33;6556,05;SP;Auto;2024-08-18;App;5,0;False
17965;39;5783,99;PE;Vida;2024-10-05;App;3,1;True
17966;49;9905,93;RS;Vida;2024-02-05;App;2,9;True
17967;52;3038,59;PR;Vida;2024-11-21;App;3,1;True
17968;35;3842,65;SP;Vida;2024-11-28;Site;3,8;True
17969;35;6018,09;RS;Vida;2024-10-29;App;4,2;False
17970;25;2861,7;PR;Auto;2024-04-17;Redes Sociais;3,1;True
17971;20;15703,6;SP;Auto;2024-04-22;App;2,8;False
17972;43;3792,81;SP;Ambos;2024-02-26;Indicação;2,4;True
17973;21;11503,78;RS;Vida;2024-10-17;App;2,6;False
17974;46;3594,46;MG;Auto;2024-05-14;Site;3,0;False
17975;39;10861,05;MG;Ambos;2024-10-10;Site;5,0;True
17976;27;2151,25;SP;Vida;2024-11-24;App;3,1;False
17977;39;17783,58;SP;Ambos;2024-05-14;Indicação;3,3;False
17978;26;14685,17;RS;Vida;2024-10-20;App;3,5;True
17979;36;4506,12;MG;Ambos;2024-12-03;App;4,6;True
17980;49;3722,13;MG;Auto;2024-10-14;Site;2,4;True
17981;36;9140,42;PR;Auto;2024-02-04;App;4,9;False
17982;25;2279,53;SC;Vida;2024-10-01;Site;4,0;False
17983;46;6797,61;SP;Ambos;2024-08-17;App;2,8;True
17984;27;3769,46;SP;Auto;2024-06-19;Site;5,0;True
17985;47;5552,39;SP;Vida;2024-03-16;App;4,1;False
17986;37;4227,25;SP;Auto;2024-03-06;Site;3,3;True
17987;36;3793,87;PE;Ambos;2024-03-17;App;3,4;True
17988;52;21880,61;SP;Ambos;2024-03-21;App;5,0;False
17989;45;11457,28;BA;Auto;2024-07-26;Site;3,7;False
17990;19;2354,53;SP;Auto;2024-05-16;App;1,4;True
17991;31;3593,67;SP;Auto;2024-07-18;App;4,5;False
17992;54;12090,97;SP;Vida;2024-11-16;Indicação;3,0;True
17993;18;13070,08;SP;Vida;2024-11-01;Indicação;4,4;False
17994;39;2516,04;SP;Auto;2024-08-02;App;2,2;True
17995;46;10818,61;SP;Auto;2024-09-04;Indicação;3,2;False
17996;42;7986,6;MG;Ambos;2024-07-10;App;3,0;True
17997;48;2000,0;SP;Vida;2024-02-29;App;2,3;True
17998;46;5002,84;PE;Vida;2024-09-10;Site;1,3;False
17999;45;6031,11;MG;Vida;2024-07-28;Redes Sociais;2,8;False
18000;50;6863,3;GO;Auto;2024-08-12;App;4,8;True
18001;43;2632,24;SP;Vida;2024-02-16;App;2,9;False
18002;35;3888,93;SP;Auto;2024-01-18;Redes Sociais;3,3;True
18003;37;4289,56;BA;Auto;2024-02-22;App;3,3;False
18004;46;4559,77;MG;Ambos;2024-12-30;App;1,0;False
18005;54;4613,31;PE;Ambos;2024-03-05;Indicação;4,5;True
18006;30;6046,03;SP;Vida;2024-09-04;App;1,6;True
18007;33;8239,92;SP;Vida;2024-04-18;App;3,6;True
18008;58;22970,31;GO;Vida;2024-03-20;App;3,8;True
18009;40;12205,26;RS;Auto;2024-06-07;Site;2,5;True
18010;26;16677,31;SC;Auto;2024-11-12;App;2,0;False
18011;44;4738,48;SP;Vida;2024-01-27;App;3,4;True
18012;68;3285,43;SP;Vida;2024-08-27;Site;3,6;False
18013;50;11625,98;RJ;Vida;2024-07-15;Site;3,6;True
18014;47;6559,39;ES;Vida;2024-03-24;Site;2,6;True
18015;28;11061,46;GO;Auto;2024-04-27;App;2,6;False
18016;54;3577,39;SP;Vida;2024-07-23;Redes Sociais;4,0;False
18017;39;10446,31;SP;Auto;2024-02-08;Site;3,0;True
18018;55;5868,33;SP;Auto;2024-11-20;App;3,0;False
18019;32;4804,79;BA;Auto;2024-10-20;App;3,6;False
18020;21;5132,1;BA;Auto;2024-04-06;Site;3,6;False
18021;37;9351,61;SP;Auto;2024-05-27;App;2,8;True
18022;30;11406,05;MG;Auto;2024-06-01;Site;1,0;False
18023;46;5133,33;MG;Vida;2024-12-26;App;4,1;False
18024;61;8442,36;RJ;Vida;2024-06-21;App;1,6;True
18025;45;8421,74;MG;Auto;2024-01-19;App;2,0;True
18026;55;11123,73;SP;Vida;2024-12-07;Site;2,7;False
18027;36;13237,92;MG;Vida;2024-10-18;Site;3,4;True
18028;48;23572,95;RS;Auto;2024-10-05;App;3,6;True
18029;52;4790,46;SP;Auto;2024-08-26;App;3,8;True
18030;46;18435,01;CE;Auto;2024-04-25;Site;2,9;True
18031;38;7200,83;SP;Ambos;2024-10-04;Redes Sociais;3,4;False
18032;42;3082,94;RJ;Vida;2024-09-11;App;3,8;True
18033;45;4207,66;RJ;Auto;2024-02-02;App;3,9;True
18034;30;9192,77;SP;Vida;2024-11-28;Site;4,9;False
18035;49;11010,81;MG;Auto;2024-08-22;Site;4,1;False
18036;60;3257,17;BA;Vida;2024-01-27;Site;4,7;False
18037;37;3886,57;GO;Auto;2024-03-08;App;2,0;True
18038;45;4567,94;SP;Vida;2024-10-10;Site;3,1;True
18039;47;3625,12;MG;Auto;2024-01-11;Site;2,1;True
18040;44;2000,0;SC;Auto;2024-01-31;App;2,5;False
18041;39;2000,0;SP;Auto;2024-09-15;App;3,6;True
18042;55;5078,32;MG;Vida;2024-12-08;App;2,3;True
18043;36;7914,53;RJ;Vida;2024-10-03;Site;3,8;False
18044;20;10497,68;RJ;Auto;2024-11-25;Indicação;2,5;False
18045;52;2556,43;SP;Auto;2024-01-11;Site;3,8;True
18046;44;2587,02;RJ;Vida;2024-03-09;App;4,6;True
18047;52;4584,56;SP;Auto;2024-05-21;Indicação;3,8;True
18048;24;6649,78;SP;Auto;2024-03-08;App;2,8;True
18049;19;13442,1;SP;Auto;2024-03-23;Site;1,3;False
18050;58;10964,36;RJ;Vida;2024-02-13;Site;4,2;False
18051;25;5128,25;GO;Auto;2024-08-04;Redes Sociais;1,5;False
18052;49;8536,52;RS;Auto;2024-10-12;App;4,7;True
18053;50;3675,79;DF;Vida;2024-07-01;Site;1,9;True
18054;45;6988,65;MG;Auto;2024-01-25;Site;2,9;True
18055;24;6350,59;SC;Vida;2024-03-28;App;2,2;False
18056;44;17729,97;BA;Vida;2024-05-17;Site;4,0;False
18057;55;9372,06;PR;Vida;2024-03-03;Site;2,6;True
18058;35;3867,84;RS;Auto;2024-07-30;App;2,8;False
18059;35;3895,63;RJ;Vida;2024-10-04;Indicação;4,2;False
18060;36;5254,48;MG;Vida;2024-11-04;App;2,9;False
18061;22;2219,14;SP;Ambos;2024-01-25;Indicação;1,6;True
18062;55;5647,6;MG;Auto;2024-09-04;Redes Sociais;4,4;True
18063;54;5999,54;MG;Auto;2024-04-06;App;2,5;False
18064;69;9196,41;SC;Vida;2024-08-11;Site;2,6;True
18065;41;10183,13;GO;Auto;2024-06-13;Indicação;3,3;True
18066;47;7109,89;SP;Auto;2024-06-21;Site;3,2;True
18067;27;2119,65;RS;Vida;2024-09-26;App;3,2;True
18068;44;2822,19;CE;Vida;2024-06-15;App;3,5;True
18069;43;4343,46;GO;Auto;2024-12-24;App;2,0;True
18070;56;10473,51;BA;Ambos;2024-10-22;Site;1,6;True
18071;51;10228,84;SP;Auto;2024-02-12;App;3,1;False
18072;59;5571,35;SP;Auto;2024-05-22;Site;2,7;True
18073;54;34607,0;SP;Vida;2024-11-23;Indicação;3,3;False
18074;54;19793,27;PE;Ambos;2024-01-21;Site;2,1;True
18075;21;15802,82;PR;Auto;2024-12-02;App;4,5;False
18076;52;10834,17;MG;Vida;2024-07-06;Site;3,8;False
18077;42;9145,15;DF;Auto;2024-09-17;App;3,2;True
18078;34;8689,78;SP;Auto;2024-08-07;Site;2,5;False
18079;20;2000,0;RS;Vida;2024-04-23;Site;2,7;False
18080;44;3178,3;MG;Vida;2024-01-10;App;2,1;True
18081;32;5678,85;SP;Ambos;2024-07-12;Indicação;2,7;True
18082;37;7255,47;RJ;Auto;2024-08-10;Site;5,0;False
18083;44;6080,73;SP;Auto;2024-12-25;Site;3,8;True
18084;57;8027,22;RS;Vida;2024-07-20;App;4,1;True
18085;51;2000,0;RJ;Vida;2024-04-28;App;4,8;True
18086;36;9451,84;SP;Auto;2024-09-08;App;3,1;True
18087;34;6929,18;CE;Vida;2024-05-19;Site;4,4;False
18088;29;5818,43;MG;Ambos;2024-01-23;Site;2,2;False
18089;34;12696,97;PR;Vida;2024-06-08;Site;4,6;False
18090;23;3191,12;SP;Vida;2024-10-08;App;1,5;True
18091;64;5620,49;SP;Auto;2024-11-09;Site;2,0;True
18092;40;8095,74;GO;Auto;2024-06-04;App;4,4;False
18093;24;3651,5;MG;Auto;2024-01-20;Site;4,2;True
18094;33;2000,0;RJ;Vida;2024-07-01;Indicação;5,0;False
18095;39;2959,79;MG;Vida;2024-05-12;App;1,7;True
18096;39;6340,39;SP;Vida;2024-12-20;Indicação;3,8;False
18097;19;5572,99;GO;Vida;2024-11-01;App;2,9;True
18098;60;6549,96;SP;Vida;2024-09-21;Site;3,6;True
18099;30;4181,84;SP;Ambos;2024-02-02;Indicação;3,4;True
